GeneID	type	symbol
359	synonym	AQP-CD
359	synonym	WCH-CD
360	symbol	AQP3
360	synonym	AQP-3
360	synonym	GIL
361	symbol	AQP4
361	synonym	HMIWC2
361	synonym	MIWC
362	symbol	AQP5
362	synonym	AQP-5
362	synonym	PPKB
363	symbol	AQP6
363	synonym	AQP2L
363	synonym	KID
364	symbol	AQP7
364	synonym	AQP7L
364	synonym	AQP9
364	synonym	AQPap
364	synonym	GLYCQTL
366	symbol	AQP9
366	synonym	AQP-9
366	synonym	HsT17287
366	synonym	SSC1
367	symbol	AR
367	synonym	AIS
367	synonym	AR8
367	synonym	DHTR
367	synonym	HUMARA
367	synonym	HYSP1
367	synonym	KD
367	synonym	NR3C4
367	synonym	SBMA
367	synonym	SMAX1
367	synonym	TFM
368	symbol	ABCC6
368	synonym	ABC34
368	synonym	ARA
368	synonym	EST349056
368	synonym	GACI2
368	synonym	MLP1
368	synonym	MOAT-E
368	synonym	MOATE
368	synonym	MRP6
368	synonym	PXE
368	synonym	PXE1
368	synonym	URG7
369	symbol	ARAF
369	synonym	A-RAF
369	synonym	ARAF1
369	synonym	PKS2
369	synonym	RAFA1
372	symbol	ARCN1
372	synonym	COPD
373	symbol	TRIM23
373	synonym	ARD1
373	synonym	ARFD1
373	synonym	RNF46
374	symbol	AREG
374	synonym	AR
374	synonym	AREGB
374	synonym	CRDGF
374	synonym	SDGF
375	symbol	ARF1
377	symbol	ARF3
378	symbol	ARF4
378	synonym	ARF2
379	symbol	ARL4D
379	synonym	ARF4L
379	synonym	ARL6
380	symbol	ARF4P1
380	synonym	ARF4P
381	symbol	ARF5
382	symbol	ARF6
383	symbol	ARG1
384	symbol	ARG2
387	symbol	RHOA
387	synonym	ARH12
387	synonym	ARHA
387	synonym	RHO12
387	synonym	RHOH12
388	symbol	RHOB
388	synonym	ARH6
388	synonym	ARHB
388	synonym	MST081
388	synonym	MSTP081
388	synonym	RHOH6
389	symbol	RHOC
389	synonym	ARH9
389	synonym	ARHC
389	synonym	H9
389	synonym	RHOH9
390	symbol	RND3
390	synonym	ARHE
390	synonym	Rho8
390	synonym	RhoE
390	synonym	memB
391	symbol	RHOG
391	synonym	ARHG
392	symbol	ARHGAP1
392	synonym	CDC42GAP
392	synonym	RHOGAP
392	synonym	RHOGAP1
392	synonym	p50rhoGAP
393	symbol	ARHGAP4
393	synonym	C1
393	synonym	RGC1
393	synonym	RhoGAP4
393	synonym	SrGAP4
393	synonym	p115
394	symbol	ARHGAP5
394	synonym	GFI2
394	synonym	RhoGAP5
394	synonym	p190-B
394	synonym	p190BRhoGAP
395	symbol	ARHGAP6
395	synonym	RHOGAP6
395	synonym	RHOGAPX-1
396	symbol	ARHGDIA
396	synonym	GDIA1
396	synonym	HEL-S-47e
396	synonym	NPHS8
396	synonym	RHOGDI
396	synonym	RHOGDI-1
397	symbol	ARHGDIB
397	synonym	D4
397	synonym	GDIA2
397	synonym	GDID4
397	synonym	LYGDI
397	synonym	Ly-GDI
397	synonym	RAP1GN1
397	synonym	RhoGDI2
398	symbol	ARHGDIG
398	synonym	RHOGDI-3
399	symbol	RHOH
399	synonym	ARHH
399	synonym	TTF
400	symbol	ARL1
400	synonym	ARFL1
401	symbol	PHOX2A
401	synonym	ARIX
401	synonym	CFEOM2
401	synonym	FEOM2
401	synonym	NCAM2
401	synonym	PMX2A
402	symbol	ARL2
402	synonym	ARFL2
403	symbol	ARL3
403	synonym	ARFL3
405	symbol	ARNT
405	synonym	HIF-1-beta
405	synonym	HIF-1beta
405	synonym	HIF1-beta
405	synonym	HIF1B
405	synonym	HIF1BETA
405	synonym	TANGO
405	synonym	bHLHe2
406	symbol	ARNTL
406	synonym	BMAL1
406	synonym	BMAL1c
406	synonym	JAP3
406	synonym	MOP3
406	synonym	PASD3
406	synonym	TIC
406	synonym	bHLHe5
407	symbol	ARR3
407	synonym	ARRX
408	symbol	ARRB1
408	synonym	ARB1
408	synonym	ARR1
409	symbol	ARRB2
409	synonym	ARB2
409	synonym	ARR2
409	synonym	BARR2
410	symbol	ARSA
410	synonym	MLD
411	symbol	ARSB
411	synonym	ASB
411	synonym	G4S
411	synonym	MPS6
412	symbol	STS
412	synonym	ARSC
412	synonym	ARSC1
412	synonym	ASC
412	synonym	ES
412	synonym	SSDD
412	synonym	XLI
413	symbol	ARSC2
413	synonym	ARSC
414	symbol	ARSD
414	synonym	ASD
415	symbol	ARSE
415	synonym	ASE
415	synonym	CDPX
415	synonym	CDPX1
415	synonym	CDPXR
416	symbol	ARSF
416	synonym	ASF
417	symbol	ART1
417	synonym	ART2
417	synonym	ARTC1
417	synonym	CD296
417	synonym	RT6
418	symbol	ART2P
418	synonym	ART1P
418	synonym	RT6
419	symbol	ART3
419	synonym	ARTC3
420	symbol	ART4
420	synonym	ARTC4
420	synonym	CD297
420	synonym	DO
420	synonym	DOK1
421	symbol	ARVCF
424	symbol	ARVD3
424	synonym	ARVD2
425	symbol	ARVD4
427	symbol	ASAH1
427	synonym	AC
427	synonym	ACDase
427	synonym	ASAH
427	synonym	PHP
427	synonym	PHP32
427	synonym	SMAPME
429	symbol	ASCL1
429	synonym	ASH1
429	synonym	HASH1
429	synonym	MASH1
429	synonym	bHLHa46
430	symbol	ASCL2
430	synonym	ASH2
430	synonym	HASH2
430	synonym	MASH2
430	synonym	bHLHa45
431	symbol	ASD1
432	symbol	ASGR1
432	synonym	ASGPR
432	synonym	ASGPR1
432	synonym	CLEC4H1
432	synonym	HL-1
433	symbol	ASGR2
433	synonym	ASGP-R2
433	synonym	ASGPR2
433	synonym	CLEC4H2
433	synonym	HBXBP
433	synonym	HL-2
434	symbol	ASIP
434	synonym	AGSW
434	synonym	AGTI
434	synonym	AGTIL
434	synonym	ASP
434	synonym	SHEP9
435	symbol	ASL
435	synonym	ASAL
436	symbol	ASLP1
436	synonym	ASLL
438	symbol	ASMT
438	synonym	ASMTY
438	synonym	HIOMT
438	synonym	HIOMTY
439	symbol	ASNA1
439	synonym	ARSA-I
439	synonym	ARSA1
439	synonym	ASNA-I
439	synonym	GET3
439	synonym	TRC40
439	synonym	hASNA-I
440	symbol	ASNS
440	synonym	ASNSD
440	synonym	TS11
442	symbol	ASNSP2
442	synonym	ASNSL2
443	symbol	ASPA
443	synonym	ACY2
443	synonym	ASP
444	symbol	ASPH
444	synonym	AAH
444	synonym	BAH
444	synonym	CASQ2BP1
444	synonym	FDLAB
444	synonym	HAAH
444	synonym	JCTN
444	synonym	junctin
445	symbol	ASS1
445	synonym	ASS
445	synonym	CTLN1
447	symbol	ASS1P2
447	synonym	ASSP2
449	symbol	ASS1P4
449	synonym	ASSP4
450	symbol	ASS1P5
450	synonym	ASSP5
451	symbol	ASS1P6
451	synonym	ASSP6
453	symbol	ASS1P8
453	synonym	ASSP8
454	symbol	ASS1P9
454	synonym	ASSP9
455	symbol	ASS1P10
455	synonym	ASSP10
459	symbol	ASS1P14
459	synonym	ASSP14
460	symbol	ASTN1
460	synonym	ASTN
462	symbol	SERPINC1
462	synonym	AT3
462	synonym	AT3D
462	synonym	ATIII
462	synonym	THPH7
463	symbol	ZFHX3
463	synonym	ATBF1
463	synonym	ATBT
463	synonym	ZNF927
465	symbol	ATD
465	synonym	ATD1
466	symbol	ATF1
466	synonym	EWS-ATF1
466	synonym	FUS/ATF-1
466	synonym	TREB36
467	symbol	ATF3
468	symbol	ATF4
468	synonym	CREB-2
468	synonym	CREB2
468	synonym	TAXREB67
468	synonym	TXREB
469	symbol	ATF4P1
469	synonym	ATF4P
469	synonym	TAXREB67P
469	synonym	TXREBP
470	symbol	ATHS
470	synonym	ALP
471	symbol	ATIC
471	synonym	AICAR
471	synonym	AICARFT
471	synonym	HEL-S-70p
471	synonym	IMPCHASE
471	synonym	PURH
472	symbol	ATM
472	synonym	AT1
472	synonym	ATA
472	synonym	ATC
472	synonym	ATD
472	synonym	ATDC
472	synonym	ATE
472	synonym	TEL1
472	synonym	TELO1
473	symbol	RERE
473	synonym	ARG
473	synonym	ARP
473	synonym	ATN1L
473	synonym	DNB1
474	symbol	ATOH1
474	synonym	ATH1
474	synonym	HATH1
474	synonym	MATH-1
474	synonym	bHLHa14
475	symbol	ATOX1
475	synonym	ATX1
475	synonym	HAH1
476	symbol	ATP1A1
477	symbol	ATP1A2
477	synonym	FHM2
477	synonym	MHP2
478	symbol	ATP1A3
478	synonym	AHC2
478	synonym	CAPOS
478	synonym	DYT12
478	synonym	RDP
479	symbol	ATP12A
479	synonym	ATP1AL1
480	symbol	ATP1A4
480	synonym	ATP1A1
480	synonym	ATP1AL2
481	symbol	ATP1B1
481	synonym	ATP1B
482	symbol	ATP1B2
482	synonym	AMOG
483	symbol	ATP1B3
483	synonym	ATPB-3
483	synonym	CD298
484	symbol	ATP1B3P1
485	symbol	ATP1B1P1
485	synonym	ATP1BL1
486	symbol	FXYD2
486	synonym	ATP1G1
486	synonym	HOMG2
487	symbol	ATP2A1
487	synonym	ATP2A
487	synonym	SERCA1
488	symbol	ATP2A2
488	synonym	ATP2B
488	synonym	DAR
488	synonym	DD
488	synonym	SERCA2
489	symbol	ATP2A3
489	synonym	SERCA3
490	symbol	ATP2B1
490	synonym	PMCA1
490	synonym	PMCA1kb
491	symbol	ATP2B2
491	synonym	PMCA2
491	synonym	PMCA2a
491	synonym	PMCA2i
492	symbol	ATP2B3
492	synonym	CFAP39
492	synonym	CLA2
492	synonym	OPCA
492	synonym	PMCA3
492	synonym	PMCA3a
492	synonym	SCAX1
493	symbol	ATP2B4
493	synonym	ATP2B2
493	synonym	MXRA1
493	synonym	PMCA4
493	synonym	PMCA4b
493	synonym	PMCA4x
495	symbol	ATP4A
495	synonym	ATP6A
496	symbol	ATP4B
496	synonym	ATP6B
498	symbol	ATP5A1
498	synonym	ATP5A
498	synonym	ATP5AL2
498	synonym	ATPM
498	synonym	COXPD22
498	synonym	HEL-S-123m
498	synonym	MC5DN4
498	synonym	MOM2
498	synonym	OMR
498	synonym	ORM
498	synonym	hATP1
501	symbol	ALDH7A1
501	synonym	ATQ1
501	synonym	EPD
501	synonym	PDE
504	symbol	ATP5A1P2
504	synonym	ATP5AP2
506	symbol	ATP5B
506	synonym	ATPMB
506	synonym	ATPSB
506	synonym	HEL-S-271
507	symbol	ATP5BP1
507	synonym	ATP5BL1
507	synonym	ATPMBL1
507	synonym	ATPSBL1
509	symbol	ATP5C1
509	synonym	ATP5C
509	synonym	ATP5CL1
513	symbol	ATP5D
514	symbol	ATP5E
514	synonym	ATPE
514	synonym	MC5DN3
515	symbol	ATP5F1
515	synonym	PIG47
516	symbol	ATP5G1
516	synonym	ATP5A
516	synonym	ATP5G
517	symbol	ATP5G2
517	synonym	ATP5A
518	symbol	ATP5G3
518	synonym	P3
520	symbol	ATP5G2P1
520	synonym	ATP5GP1
521	symbol	ATP5I
521	synonym	ATP5K
522	symbol	ATP5J
522	synonym	ATP5
522	synonym	ATP5A
522	synonym	ATPM
522	synonym	CF6
522	synonym	F6
523	symbol	ATP6V1A
523	synonym	ATP6A1
523	synonym	ATP6V1A1
523	synonym	HO68
523	synonym	VA68
523	synonym	VPP2
523	synonym	Vma1
525	symbol	ATP6V1B1
525	synonym	ATP6B1
525	synonym	RTA1B
525	synonym	VATB
525	synonym	VMA2
525	synonym	VPP3
526	symbol	ATP6V1B2
526	synonym	ATP6B1B2
526	synonym	ATP6B2
526	synonym	HO57
526	synonym	VATB
526	synonym	VPP3
526	synonym	Vma2
527	symbol	ATP6V0C
527	synonym	ATP6C
527	synonym	ATP6L
527	synonym	ATPL
527	synonym	VATL
527	synonym	VPPC
527	synonym	Vma3
528	symbol	ATP6V1C1
528	synonym	ATP6C
528	synonym	ATP6D
528	synonym	VATC
528	synonym	Vma5
529	symbol	ATP6V1E1
529	synonym	ATP6E
529	synonym	ATP6E2
529	synonym	ATP6V1E
529	synonym	P31
529	synonym	Vma4
533	symbol	ATP6V0B
533	synonym	ATP6F
533	synonym	HATPL
533	synonym	VMA16
534	symbol	ATP6V1G2
534	synonym	ATP6G
534	synonym	ATP6G2
534	synonym	NG38
534	synonym	VMA10
535	symbol	ATP6V0A1
535	synonym	ATP6N1
535	synonym	ATP6N1A
535	synonym	Stv1
535	synonym	VPP1
535	synonym	Vph1
535	synonym	a1
537	symbol	ATP6AP1
537	synonym	16A
537	synonym	ATP6IP1
537	synonym	ATP6S1
537	synonym	Ac45
537	synonym	CF2
537	synonym	VATPS1
537	synonym	XAP-3
537	synonym	XAP3
538	symbol	ATP7A
538	synonym	DSMAX
538	synonym	MK
538	synonym	MNK
538	synonym	SMAX3
539	symbol	ATP5O
539	synonym	ATPO
539	synonym	HMC08D05
539	synonym	OSCP
540	symbol	ATP7B
540	synonym	PWD
540	synonym	WC1
540	synonym	WD
540	synonym	WND
541	symbol	ALDH7A1P1
541	synonym	ATQL1
542	symbol	ALDH7A1P2
542	synonym	ATQL2
543	symbol	ALDH7A1P3
543	synonym	ATQL3
544	symbol	ALDH7A1P4
544	synonym	ATQL4
545	symbol	ATR
545	synonym	FCTCS
545	synonym	FRP1
545	synonym	MEC1
545	synonym	SCKL
545	synonym	SCKL1
546	symbol	ATRX
546	synonym	ATR2
546	synonym	JMS
546	synonym	MRXHF1
546	synonym	RAD54
546	synonym	RAD54L
546	synonym	SFM1
546	synonym	SHS
546	synonym	XH2
546	synonym	XNP
546	synonym	ZNF-HX
547	symbol	KIF1A
547	synonym	ATSV
547	synonym	C2orf20
547	synonym	HSN2C
547	synonym	MRD9
547	synonym	SPG30
547	synonym	UNC104
549	symbol	AUH
550	symbol	AUP1
551	symbol	AVP
551	synonym	ADH
551	synonym	ARVP
551	synonym	AVP-NPII
551	synonym	AVRP
551	synonym	VP
552	symbol	AVPR1A
552	synonym	AVPR V1a
552	synonym	AVPR1
552	synonym	V1aR
553	symbol	AVPR1B
553	synonym	AVPR3
554	symbol	AVPR2
554	synonym	ADHR
554	synonym	DI1
554	synonym	DIR
554	synonym	DIR3
554	synonym	NDI
554	synonym	V2R
558	symbol	AXL
558	synonym	ARK
558	synonym	JTK11
558	synonym	Tyro7
558	synonym	UFO
560	symbol	AZF1
560	synonym	AZF
560	synonym	AZFA
560	synonym	SP3
563	symbol	AZGP1
563	synonym	ZA2G
563	synonym	ZAG
566	symbol	AZU1
566	synonym	AZAMP
566	synonym	AZU
566	synonym	CAP37
566	synonym	HBP
566	synonym	HUMAZUR
566	synonym	NAZC
567	symbol	B2M
568	symbol	B2MR
570	symbol	BAAT
570	synonym	BACAT
570	synonym	BAT
571	symbol	BACH1
571	synonym	BACH-1
571	synonym	BTBD24
572	symbol	BAD
572	synonym	BBC2
572	synonym	BCL2L8
573	symbol	BAG1
573	synonym	BAG-1
573	synonym	HAP
573	synonym	RAP46
574	symbol	BAGE
574	synonym	BAGE1
574	synonym	CT2.1
575	symbol	ADGRB1
575	synonym	BAI1
575	synonym	GDAIF
576	symbol	ADGRB2
576	synonym	BAI2
577	symbol	ADGRB3
577	synonym	BAI3
578	symbol	BAK1
578	synonym	BAK
578	synonym	BAK-LIKE
578	synonym	BCL2L7
578	synonym	CDN1
579	symbol	NKX3-2
579	synonym	BAPX1
579	synonym	NKX3.2
579	synonym	NKX3B
579	synonym	SMMD
580	symbol	BARD1
581	symbol	BAX
581	synonym	BCL2L4
582	symbol	BBS1
582	synonym	BBS2L2
583	symbol	BBS2
583	synonym	BBS
585	symbol	BBS4
586	symbol	BCAT1
586	synonym	BCATC
586	synonym	BCT1
586	synonym	ECA39
586	synonym	MECA39
586	synonym	PNAS121
586	synonym	PP18
587	symbol	BCAT2
587	synonym	BCAM
587	synonym	BCATM
587	synonym	BCT2
587	synonym	PP18
590	symbol	BCHE
590	synonym	CHE1
590	synonym	CHE2
590	synonym	E1
593	symbol	BCKDHA
593	synonym	BCKDE1A
593	synonym	MSU
593	synonym	MSUD1
593	synonym	OVD1A
594	symbol	BCKDHB
594	synonym	E1B
594	synonym	dJ279A18.1
595	symbol	CCND1
595	synonym	BCL1
595	synonym	D11S287E
595	synonym	PRAD1
595	synonym	U21B31
596	symbol	BCL2
596	synonym	Bcl-2
596	synonym	PPP1R50
597	symbol	BCL2A1
597	synonym	ACC-1
597	synonym	ACC-2
597	synonym	ACC1
597	synonym	ACC2
597	synonym	BCL2L5
597	synonym	BFL1
597	synonym	GRS
597	synonym	HBPA1
598	symbol	BCL2L1
598	synonym	BCL-XL/S
598	synonym	BCL2L
598	synonym	BCLX
598	synonym	BCLXL
598	synonym	BCLXS
598	synonym	Bcl-X
598	synonym	PPP1R52
598	synonym	bcl-xL
598	synonym	bcl-xS
599	symbol	BCL2L2
599	synonym	BCL-W
599	synonym	BCL2-L-2
599	synonym	BCLW
599	synonym	PPP1R51
600	symbol	BAK1P1
600	synonym	BAK2
600	synonym	BCL2L7P1
600	synonym	Bak-2
601	symbol	BAK1P2
601	synonym	BAK3
601	synonym	BAK3P
601	synonym	BCL2L7P2
602	symbol	BCL3
602	synonym	BCL4
602	synonym	D19S37
603	symbol	BCL5
604	symbol	BCL6
604	synonym	BCL5
604	synonym	BCL6A
604	synonym	LAZ3
604	synonym	ZBTB27
604	synonym	ZNF51
605	symbol	BCL7A
605	synonym	BCL7
606	symbol	NBEAP1
606	synonym	BCL8
606	synonym	BCL8A
607	symbol	BCL9
607	synonym	LGS
608	symbol	TNFRSF17
608	synonym	BCM
608	synonym	BCMA
608	synonym	CD269
608	synonym	TNFRSF13A
610	symbol	HCN2
610	synonym	BCNG-2
610	synonym	BCNG2
610	synonym	HAC-1
611	symbol	OPN1SW
611	synonym	BCP
611	synonym	BOP
611	synonym	CBT
613	symbol	BCR
613	synonym	ALL
613	synonym	BCR1
613	synonym	CML
613	synonym	D22S11
613	synonym	D22S662
613	synonym	PHL
616	symbol	BCRP4
616	synonym	BCR-4
616	synonym	BCR4
616	synonym	BCRL4
617	symbol	BCS1L
617	synonym	BCS
617	synonym	BCS1
617	synonym	BJS
617	synonym	FLNMS
617	synonym	GRACILE
617	synonym	Hs.6719
617	synonym	MC3DN1
617	synonym	PTD
617	synonym	h-BCS
618	symbol	BCYRN1
618	synonym	BC200
618	synonym	BC200a
618	synonym	LINC00004
618	synonym	NCRNA00004
619	symbol	BCYRN1P1
619	synonym	BC200b
620	symbol	BCYRN1P2
620	synonym	BC200g
622	symbol	BDH1
622	synonym	BDH
622	synonym	SDR9C1
623	symbol	BDKRB1
623	synonym	B1BKR
623	synonym	B1R
623	synonym	BDKRB2
623	synonym	BKB1R
623	synonym	BKR1
623	synonym	BRADYB1
624	symbol	BDKRB2
624	synonym	B2R
624	synonym	BK-2
624	synonym	BK2
624	synonym	BKR2
624	synonym	BRB2
627	symbol	BDNF
627	synonym	ANON2
627	synonym	BULN2
628	symbol	BEVI
629	symbol	CFB
629	synonym	AHUS4
629	synonym	ARMD14
629	synonym	BF
629	synonym	BFD
629	synonym	CFAB
629	synonym	CFBD
629	synonym	FB
629	synonym	FBI12
629	synonym	GBG
629	synonym	H2-Bf
629	synonym	PBF2
631	symbol	BFSP1
631	synonym	CP115
631	synonym	CP94
631	synonym	CTRCT33
631	synonym	LIFL-H
632	symbol	BGLAP
632	synonym	BGP
632	synonym	OC
632	synonym	OCN
633	symbol	BGN
633	synonym	DSPG1
633	synonym	PG-S1
633	synonym	PGI
633	synonym	SLRR1A
634	symbol	CEACAM1
634	synonym	BGP
634	synonym	BGP1
634	synonym	BGPI
635	symbol	BHMT
635	synonym	BHMT1
635	synonym	HEL-S-61p
636	symbol	BICD1
636	synonym	BICD
637	symbol	BID
637	synonym	FP497
638	symbol	BIK
638	synonym	BIP1
638	synonym	BP4
638	synonym	NBK
639	symbol	PRDM1
639	synonym	BLIMP1
639	synonym	PRDI-BF1
640	symbol	BLK
640	synonym	MODY11
641	symbol	BLM
641	synonym	BS
641	synonym	RECQ2
641	synonym	RECQL2
641	synonym	RECQL3
642	symbol	BLMH
642	synonym	BH
642	synonym	BMH
643	symbol	CXCR5
643	synonym	BLR1
643	synonym	CD185
643	synonym	MDR15
644	symbol	BLVRA
644	synonym	BLVR
644	synonym	BVR
644	synonym	BVRA
645	symbol	BLVRB
645	synonym	BVRB
645	synonym	FLR
645	synonym	HEL-S-10
645	synonym	SDR43U1
646	symbol	BNC1
646	synonym	BNC
646	synonym	BSN1
646	synonym	HsT19447
648	symbol	BMI1
648	synonym	FLVI2/BMI1
648	synonym	PCGF4
648	synonym	RNF51
649	symbol	BMP1
649	synonym	OI13
649	synonym	PCOLC
649	synonym	PCP
649	synonym	PCP2
649	synonym	TLD
650	symbol	BMP2
650	synonym	BDA2
650	synonym	BMP2A
651	symbol	BMP3
651	synonym	BMP-3A
652	symbol	BMP4
652	synonym	BMP2B
652	synonym	BMP2B1
652	synonym	MCOPS6
652	synonym	OFC11
652	synonym	ZYME
653	symbol	BMP5
654	symbol	BMP6
654	synonym	VGR
654	synonym	VGR1
655	symbol	BMP7
655	synonym	OP-1
656	symbol	BMP8B
656	synonym	BMP8
656	synonym	OP2
657	symbol	BMPR1A
657	synonym	10q23del
657	synonym	ACVRLK3
657	synonym	ALK3
657	synonym	CD292
657	synonym	SKR5
658	symbol	BMPR1B
658	synonym	ALK-6
658	synonym	ALK6
658	synonym	CDw293
659	symbol	BMPR2
659	synonym	BMPR-II
659	synonym	BMPR3
659	synonym	BMR2
659	synonym	BRK-3
659	synonym	POVD1
659	synonym	PPH1
659	synonym	T-ALK
660	symbol	BMX
660	synonym	ETK
660	synonym	PSCTK2
660	synonym	PSCTK3
661	symbol	POLR3D
661	synonym	BN51T
661	synonym	RPC4
661	synonym	RPC53
661	synonym	TSBN51
662	symbol	BNIP1
662	synonym	NIP1
662	synonym	SEC20
662	synonym	TRG-8
663	symbol	BNIP2
663	synonym	BNIP-2
663	synonym	NIP2
664	symbol	BNIP3
664	synonym	NIP3
665	symbol	BNIP3L
665	synonym	BNIP3a
665	synonym	NIX
666	symbol	BOK
666	synonym	BCL2L9
666	synonym	BOKL
667	symbol	DST
667	synonym	BP240
667	synonym	BPA
667	synonym	BPAG1
667	synonym	CATX-15
667	synonym	CATX15
667	synonym	D6S1101
667	synonym	DMH
667	synonym	DT
667	synonym	EBSB2
667	synonym	HSAN6
667	synonym	MACF2
668	symbol	FOXL2
668	synonym	BPES
668	synonym	BPES1
668	synonym	PFRK
668	synonym	PINTO
668	synonym	POF3
669	symbol	BPGM
669	synonym	DPGM
670	symbol	BPHL
670	synonym	BPH-RP
670	synonym	MCNAA
670	synonym	VACVASE
671	symbol	BPI
671	synonym	BPIFD1
671	synonym	rBPI
672	symbol	BRCA1
672	synonym	BRCAI
672	synonym	BRCC1
672	synonym	BROVCA1
672	synonym	FANCS
672	synonym	IRIS
672	synonym	PNCA4
672	synonym	PPP1R53
672	synonym	PSCP
672	synonym	RNF53
673	symbol	BRAF
673	synonym	B-RAF1
673	synonym	BRAF1
673	synonym	NS7
673	synonym	RAFB1
675	symbol	BRCA2
675	synonym	BRCC2
675	synonym	BROVCA2
675	synonym	FACD
675	synonym	FAD
675	synonym	FAD1
675	synonym	FANCD
675	synonym	FANCD1
675	synonym	GLM3
675	synonym	PNCA2
675	synonym	XRCC11
676	symbol	BRDT
676	synonym	BRD6
676	synonym	CT9
677	symbol	ZFP36L1
677	synonym	BRF1
677	synonym	Berg36
677	synonym	ERF-1
677	synonym	ERF1
677	synonym	RNF162B
677	synonym	TIS11B
677	synonym	cMG1
678	symbol	ZFP36L2
678	synonym	BRF2
678	synonym	ERF-2
678	synonym	ERF2
678	synonym	RNF162C
678	synonym	TIS11D
680	symbol	BRS3
680	synonym	BB3
682	symbol	BSG
682	synonym	5F7
682	synonym	CD147
682	synonym	EMMPRIN
682	synonym	M6
682	synonym	OK
682	synonym	TCSF
683	symbol	BST1
683	synonym	CD157
684	symbol	BST2
684	synonym	CD317
684	synonym	TETHERIN
685	symbol	BTC
686	symbol	BTD
687	symbol	KLF9
687	synonym	BTEB
687	synonym	BTEB1
688	symbol	KLF5
688	synonym	BTEB2
688	synonym	CKLF
688	synonym	IKLF
689	symbol	BTF3
689	synonym	BETA-NAC
689	synonym	BTF3a
689	synonym	BTF3b
689	synonym	NACB
690	symbol	BTF3P11
690	synonym	BTF3L1
690	synonym	HUMBTFB
690	synonym	OCIF
690	synonym	OPG
690	synonym	TNFRSF11B
693	symbol	BTF3P1
693	synonym	HUMBTFA
694	symbol	BTG1
695	symbol	BTK
695	synonym	AGMX1
695	synonym	AT
695	synonym	ATK
695	synonym	BPK
695	synonym	IMD1
695	synonym	PSCTK1
695	synonym	XLA
696	symbol	BTN1A1
696	synonym	BT
696	synonym	BTN
696	synonym	BTN1
698	symbol	BTS1
699	symbol	BUB1
699	synonym	BUB1A
699	synonym	BUB1L
699	synonym	hBUB1
700	symbol	BVR1
701	symbol	BUB1B
701	synonym	BUB1beta
701	synonym	BUBR1
701	synonym	Bub1A
701	synonym	MAD3L
701	synonym	MVA1
701	synonym	SSK1
701	synonym	hBUBR1
705	symbol	BYSL
705	synonym	BYSTIN
706	symbol	TSPO
706	synonym	BPBS
706	synonym	BZRP
706	synonym	DBI
706	synonym	IBP
706	synonym	MBR
706	synonym	PBR
706	synonym	PBS
706	synonym	PKBS
706	synonym	PTBR
706	synonym	mDRC
706	synonym	pk18
708	symbol	C1QBP
708	synonym	GC1QBP
708	synonym	HABP1
708	synonym	SF2p32
708	synonym	gC1Q-R
708	synonym	gC1qR
708	synonym	p32
710	symbol	SERPING1
710	synonym	C1IN
710	synonym	C1INH
710	synonym	C1NH
710	synonym	HAE1
710	synonym	HAE2
711	symbol	ERC2-IT1
711	synonym	C1orf1
711	synonym	C3orf51
711	synonym	Po42
712	symbol	C1QA
713	symbol	C1QB
714	symbol	C1QC
714	synonym	C1Q-C
714	synonym	C1QG
715	symbol	C1R
716	symbol	C1S
717	symbol	C2
717	synonym	ARMD14
717	synonym	CO2
718	symbol	C3
718	synonym	AHUS5
718	synonym	ARMD9
718	synonym	ASP
718	synonym	C3a
718	synonym	C3b
718	synonym	CPAMD1
718	synonym	HEL-S-62p
719	symbol	C3AR1
719	synonym	AZ3B
719	synonym	C3AR
719	synonym	HNFAG09
720	symbol	C4A
720	synonym	C4
720	synonym	C4A2
720	synonym	C4A3
720	synonym	C4A4
720	synonym	C4A6
720	synonym	C4AD
720	synonym	C4S
720	synonym	CO4
720	synonym	CPAMD2
720	synonym	RG
721	symbol	C4B
721	synonym	C4B1
721	synonym	C4B12
721	synonym	C4B2
721	synonym	C4B3
721	synonym	C4B5
721	synonym	C4BD
721	synonym	C4B_2
721	synonym	C4F
721	synonym	CH
721	synonym	CO4
721	synonym	CPAMD3
722	symbol	C4BPA
722	synonym	C4BP
722	synonym	PRP
724	symbol	C4BPAP2
724	synonym	C4BPAL2
725	symbol	C4BPB
725	synonym	C4BP
726	symbol	CAPN5
726	synonym	ADNIV
726	synonym	HTRA3
726	synonym	VRNI
726	synonym	nCL-3
727	symbol	C5
727	synonym	C5D
727	synonym	C5a
727	synonym	C5b
727	synonym	CPAMD4
727	synonym	ECLZB
728	symbol	C5AR1
728	synonym	C5A
728	synonym	C5AR
728	synonym	C5R1
728	synonym	CD88
729	symbol	C6
730	symbol	C7
731	symbol	C8A
732	symbol	C8B
732	synonym	C82
733	symbol	C8G
733	synonym	C8C
734	symbol	OSGIN2
734	synonym	C8orf1
734	synonym	hT41
735	symbol	C9
735	synonym	ARMD15
735	synonym	C9D
738	symbol	VPS51
738	synonym	ANG2
738	synonym	ANG3
738	synonym	C11orf2
738	synonym	C11orf3
738	synonym	FFR
740	symbol	MRPL49
740	synonym	C11orf4
740	synonym	L49mt
740	synonym	MRP-L49
740	synonym	NOF
740	synonym	NOF1
741	symbol	ZNHIT2
741	synonym	C11orf5
741	synonym	FON
744	symbol	MPPED2
